	B.M,r	B.M,p	B.T2D-NGT,fc	B.T2D-NGT,p	B.M,q	B.T2D-NGT,q	name
ENSG00000183615	0.07783692710293562	0.6155190586873589	0.002727272727272023	0.9607232146806253	0.8806317670427555	0.9936720014186408	FAM167B
ENSG00000182866	0.011971633147415605	0.9385221810717571	0.01590909090909065	0.5840102008601078	0.9851059276504893	0.919496505695785	LCK
ENSG00000116478	0.526293687077179	0.00024307389911615518	-0.10409090909090768	0.00835721151459197	0.014711838197540536	0.4155404433544426	HDAC1
ENSG00000162526	-0.025063452773278583	0.8717064833899003	-0.07136363636363674	0.20798841886482602	0.9676316845724469	0.7537916018821859	TSSK3
ENSG00000162521	0.20625535816846996	0.17919048284689135	-0.005454545454545823	0.8526337001091235	0.5760350466902265	0.9729813864063024	RBBP4
ENSG00000116497	0.2162211046555528	0.15862890535513943	-0.017272727272726662	0.5623067518288892	0.5456113162440539	0.9133451886082421	S100PBP
ENSG00000121905	-0.13762451501236903	0.373000794714177	0.0004545454545459293	0.986828766297722	0.7524318984970964	0.9975706102665217	HPCA
ENSG00000160094	-0.15418333428205463	0.31765652189081595	0.04090909090909012	0.26886903812097607	0.7141677049093892	0.7976993504224767	ZNF362
ENSG00000121903	0.05099525126098006	0.7423520976333211	-0.0027272727272729114	0.9157410342594805	0.9242933970107152	0.9851119535010053	ZSCAN20
ENSG00000176256	-0.08387741366933565	0.588288404032391	0.03818181818181854	0.31319490928336435	0.8702602669681017	0.8271437026394238	HMGB4
ENSG00000231163	0.19543524532018694	0.2036035745138444	-0.06545454545454543	0.02934480275529776	0.6037590707665141	0.5094559623748628	CSMD2-AS1
ENSG00000142698	0.0558005225587651	0.7190239053789984	0.012727272727273586	0.6931264206811303	0.9165074500517197	0.9472673780109943	C1orf94
ENSG00000189433	-0.22197153305101536	0.14757761743492215	0.0559090909090898	0.19909062543014838	0.5278749421678731	0.7500404931422976	GJB4
ENSG00000188910	0.2463923406013835	0.10689724477023917	-0.011818181818181284	0.7453641629125405	0.4540804550356336	0.9518794955937798	GJB3
ENSG00000187513	-0.13572032377208335	0.3797136678888805	0.057272727272727586	0.026066524655682544	0.7571840830249524	0.501666272759364	GJA4
ENSG00000197056	0.24038443747093255	0.11600345444333549	-0.024999999999999467	0.37888213259540704	0.47252091724052553	0.8585255862786709	ZMYM1
ENSG00000146463	0.1372721893744707	0.374237482262774	0.001818181818181941	0.9780433588497688	0.7528500044328033	0.9967262982367266	ZMYM4
ENSG00000020129	-0.08533926224677021	0.5817799334852107	-0.0004545454545459293	0.9841022437730471	0.8675787079466796	0.9981486612368982	NCDN
ENSG00000116819	0.025592184609300142	0.869023355610559	-0.014545454545454639	0.5306836977850897	0.9667320279931887	0.9039751808544153	TFAP2E
ENSG00000134698	0.04230416958924227	0.7851163274136633	0.02818181818181742	0.736863884247654	0.9403181015874867	0.9510577907430564	AGO4
ENSG00000092847	0.332804537628847	0.02728824397303916	-0.025000000000000355	0.6234704337696778	0.2384087895543969	0.9313321747681178	AGO1
ENSG00000126070	-0.10957073501164269	0.47893125819268967	-0.011818181818181728	0.7895096878015191	0.8171674388838427	0.9628595080803406	AGO3
ENSG00000116863	0.0710153505745844	0.6468945730633295	-0.026818181818184073	0.44502559371440553	0.8924928113824524	0.8821105839497737	ADPRHL2
ENSG00000116871	-0.1708754129369222	0.2674260763862439	0.011363636363636687	0.8816247441621559	0.6714150325749324	0.9792606954521048	MAP7D1
ENSG00000054118	0.10238607183726019	0.5083929669194607	-0.17090909090908823	0.13899902215753013	0.8324762902668508	0.688989222510299	THRAP3
ENSG00000163874	-0.11257138214199117	0.4668983958652244	-0.002272727272726982	0.9163136582502102	0.8102630654762131	0.9850638408530464	ZC3H12A
ENSG00000163879	-0.2886369311817651	0.05741410394976637	0.011363636363637575	0.5402064035045187	0.3440533808556843	0.9070795746973416	DNALI1
ENSG00000185090	0.018067487980238894	0.9073312626792083	-0.023181818181816638	0.29775042979896205	0.9772630291203647	0.8164529829450683	MANEAL
ENSG00000197982	-0.16627269093256627	0.28071814660838595	0.006818181818180946	0.7573192087541815	0.6834741169746692	0.9559487056492911	C1orf122
ENSG00000183520	0.10776227162856909	0.4862613827760054	-0.019545454545454533	0.8589019052683629	0.8212913578218289	0.9739289515647203	UTP11
ENSG00000174574	0.023278789378749297	0.8807733613648745	-0.06409090909091031	0.18499885477622155	0.9704541141667468	0.7364708321688003	AKIRIN1
ENSG00000168653	0.38408122710351966	0.01005519307804764	-0.2595454545454565	0.06917652634119507	0.13984845396663406	0.5943154137741831	NDUFS5
ENSG00000127603	0.012934376574036306	0.933588822635621	0.005909090909090864	0.961085070183926	0.9839288468176065	0.9936363993560857	MACF1
ENSG00000084072	-0.11412452433358453	0.460734249985699	0.037727272727273053	0.31911306717934296	0.8073889332816483	0.8301574855686716	PPIE
ENSG00000168389	0.10043081347678756	0.5165662591161058	0.003181818181820173	0.8967792851206146	0.836417987085414	0.9816808040686682	MFSD2A
ENSG00000131236	0.0431976954219043	0.7806884334132832	-0.01590909090909154	0.749596713458898	0.9384086688994622	0.953745669781122	CAP1
ENSG00000117000	-0.20025392363520453	0.19245813354480873	-0.007272727272727764	0.90901151053431	0.5914945123408305	0.9840849955528409	RLF
ENSG00000188800	-0.044100541578701295	0.7762213040157943	0.0013636363636368998	0.9786898549726237	0.9368243366626707	0.9970378045434727	TMCO2
ENSG00000084070	0.2685430996787054	0.07797334258628541	-0.04363636363636392	0.434346385658437	0.397037455490131	0.880430507111316	SMAP2
ENSG00000187801	-0.05772703677610725	0.7097402823720443	0.020454545454545503	0.5623890293367474	0.9140334166992532	0.9132252977073356	ZFP69B
ENSG00000187815	-0.1515924129646691	0.3259548965011443	0.052272727272726804	0.07234986194727348	0.7220040816996572	0.5973117483059944	ZFP69
ENSG00000164002	-0.3696806203255328	0.013519640601537168	0.07909090909090866	0.0010572110353293629	0.16467503944356723	0.31451132359493184	EXO5
ENSG00000117010	0.319974778793582	0.03422675584463829	-0.04136363636363605	0.31447062441128604	0.26819107972548717	0.8276485829460027	ZNF684
ENSG00000066136	0.4769009508981921	0.0010643450397737478	-0.08909090909090889	0.06784243940117624	0.036064448143067224	0.5927180171077379	NFYC
ENSG00000207962	0.0814851494386085	0.5990086218828218	-0.0009090909090900823	0.9882756422347949	0.873674533096833	0.997482120328069	MIR30C1
ENSG00000117013	0.08619977117028932	0.5779639920175376	0.006363636363636793	0.8038446092441907	0.8652698727304521	0.9651194049835169	KCNQ4
ENSG00000044012	0.03132055298231724	0.8400531627562028	-0.004999999999999005	0.9017874804958523	0.9580022813785246	0.9822012943011604	GUCA2B
ENSG00000177181	-0.0269412565733346	0.8621839417900616	0.021818181818180626	0.5223148386148232	0.963765924487273	0.9012652425646261	RIMKLA
ENSG00000171960	0.01503761468077498	0.9228200568534025	0.019090909090908603	0.4707948437641841	0.9804090332238315	0.8897804563097834	PPIH
ENSG00000065978	0.24067260198031032	0.11555369022541387	-0.009090909090907928	0.6930572054613651	0.47200334438828584	0.9472465402786077	YBX1
ENSG00000164008	0.261995651024391	0.08579569471485113	-0.03318181818181909	0.22850437546163094	0.4157609148633537	0.7696620222802814	C1orf50
ENSG00000164010	-0.3344149980325895	0.02650646197846972	0.012272727272728545	0.7451702632820341	0.23414263746658306	0.9517011177418512	ERMAP
ENSG00000164011	0.0495503574439698	0.7494125790654884	0.03090909090909033	0.3703948701863138	0.9270996326302123	0.8547424088233211	ZNF691
ENSG00000186973	-0.11103278174723155	0.4730480328451221	0.020909090909090544	0.40195067619896163	0.8128978923533956	0.8652242173956555	FAM183A
ENSG00000243710	-0.02733733324326095	0.8601778114680638	-0.005909090909092196	0.8292032480531907	0.9634254959407477	0.9698257752935032	CFAP57
ENSG00000179178	0.034611744167154165	0.8235000078033903	0.007727272727272361	0.7731153796813253	0.9525551691686507	0.9593298794037908	TMEM125
ENSG00000066056	0.2207289404275107	0.14991622471660146	0.009545454545455634	0.7640337522872886	0.5319040986912854	0.9579484549000993	TIE1
ENSG00000117400	-0.10341915370222757	0.5041010699617399	0.04409090909090718	0.027392043616645066	0.8300949413611464	0.5039676620119017	MPL
ENSG00000117399	-0.13309820195198743	0.38907372483558655	0.014090909090909154	0.5791842244169985	0.7643001699288434	0.9179089396810074	CDC20
ENSG00000198198	0.013305113628702075	0.9316897107577178	0.016363636363638356	0.5292475113099318	0.9834035602393085	0.9038093324101889	SZT2
ENSG00000142949	-0.335417033255669	0.026029510024790887	0.09272727272727366	0.01907964732884131	0.23203146772733857	0.48115800275261883	PTPRF
ENSG00000066135	0.002397320821902711	0.9876777679651383	-0.01136363636363491	0.8509517078885294	0.9970506805845808	0.9721364473352946	KDM4A
ENSG00000126091	0.5212364819587597	0.00028573345313309467	-0.17136363636363683	0.006895779861330104	0.01638952146860156	0.3942499287494006	ST3GAL3
ENSG00000117407	0.058122682587868506	0.7078387940497337	0.005909090909089976	0.7362722725667261	0.913595596232144	0.9511335046802957	ARTN
ENSG00000117408	0.3392196309420546	0.024284085214889378	-0.14363636363636267	0.09073185139985326	0.2231593003621667	0.6282151699290827	IPO13
ENSG00000132768	0.4076006739923492	0.0060278362699362695	-0.11545454545454525	0.04871726526235008	0.10332088106437637	0.5566962499249796	DPH2
ENSG00000117410	0.2799280991175882	0.06571497178463567	-0.1004545454545438	0.23393596466583558	0.36628427588565426	0.7728296728429788	ATP6V0B
ENSG00000117411	-0.07035654757180337	0.649958139604071	0.01818181818181941	0.3833078707088946	0.8929992380689358	0.8604450373043251	B4GALT2
ENSG00000159214	-0.07937868626350303	0.6085181110238238	0.004090909090908923	0.8307881183126364	0.8778425153850707	0.9701279391007515	CCDC24
ENSG00000187147	0.057997633554206035	0.7084395951994749	-0.011363636363635798	0.7154337364583541	0.9136320187319018	0.9492246535881043	RNF220
ENSG00000198520	-0.1281724649016807	0.40701840754725727	0.014090909090908266	0.5472066307744698	0.7759299543031889	0.9093515227564377	C1orf228
ENSG00000142945	0.008168363895808118	0.9580316599957672	0.0027272727272724673	0.8759801127670825	0.9907713702713709	0.9771960683416698	KIF2C
ENSG00000200913	0.08049554152932518	0.6034680613012863	0.10454545454545183	0.5300040221344651	0.8754501538937248	0.903782240017889	SNORD46
ENSG00000173846	0.1333929477383235	0.38801488703036136	-0.019090909090909935	0.287325693589696	0.7632452423127762	0.8118384697176987	PLK3
ENSG00000222009	-0.12826446352456636	0.4066789553852994	0.011818181818182616	0.500200468254103	0.7761258046018024	0.8976095101519289	BTBD19
ENSG00000132773	-0.3103137163456921	0.04036005160471059	0.03272727272727227	0.22324867146661062	0.29381983648522614	0.7638324915364424	TOE1
ENSG00000132763	0.5828610950028892	3.3026970368941326e-05	-0.10181818181818159	0.0652049087687178	0.003890532777957437	0.5878153871127555	MMACHC
ENSG00000117448	-0.18271695387415554	0.2351720243700332	0.015000000000000568	0.44385450171451757	0.6390678699090917	0.8817808957660682	AKR1A1
ENSG00000132780	0.004054721599689447	0.9791602115462871	-0.021818181818179738	0.6263157449976131	0.9948031970977327	0.9313813400150899	NASP
ENSG00000159596	0.2785042133074113	0.06715854273654927	-0.11136363636363722	0.3330562481391678	0.3691721710341098	0.8353534248840631	TMEM69
ENSG00000086015	-0.32340397157714285	0.0322435660199385	0.05909090909090864	0.4901682848094031	0.2604413579300324	0.8933991417419153	MAST2
ENSG00000117472	-0.11474956329476756	0.45826601541553114	-0.00681818181818139	0.8339966853855615	0.8061219786102829	0.9707102003904096	TSPAN1
ENSG00000171357	0.13496835166128102	0.3823841965346044	-0.03272727272727227	0.5982823846717797	0.7598332862646187	0.9249583736245114	LURAP1
ENSG00000085999	-0.06887438702118458	0.6568713048418503	0.003636363636364326	0.8727202972873458	0.8961838431857098	0.97647648740916	RAD54L
ENSG00000173660	0.5570084266148226	8.600227040937017e-05	-0.294545454545454	0.010433901815186693	0.007188151667739358	0.4288895659488451	UQCRH
ENSG00000117481	0.08027813045760987	0.6044496979450281	-0.040909090909091894	0.25342060061400107	0.8758607362611354	0.7872634304383976	NSUN4
ENSG00000117480	-0.1481691368173147	0.3371254247678207	-0.04954545454545478	0.1521104829862737	0.7307020814429228	0.7046300336170693	FAAH
ENSG00000197587	-0.06043824440197256	0.6967456311609845	0.01499999999999968	0.6799926856324865	0.910729767510992	0.9437950038131743	DMBX1
ENSG00000186118	-0.2257189566538557	0.14068760592334148	0.041363636363636935	0.2932401409312744	0.5160603676418997	0.8158108977057739	TEX38
ENSG00000142973	0.023548490627156242	0.8794021643090125	-0.005454545454545823	0.9283705975572212	0.9699174807057803	0.9876809751681626	CYP4B1
ENSG00000186377	-0.45964047555972826	0.0016962219284101133	0.08863636363636296	0.3848458983789522	0.04733241222170796	0.8612540110094823	CYP4X1
ENSG00000162365	0.04659213106214693	0.7639307034417386	0.002727272727272023	0.9136153757070744	0.9319880243837768	0.9848171144390204	CYP4A22
ENSG00000224805	-0.10059613801365237	0.5158726453722906	0.03227272727272679	0.45138734926637736	0.8359889826954524	0.8851246513600106	LINC00853
ENSG00000162368	-0.09504834630856661	0.5393997564482298	0.003636363636365658	0.9306181889622609	0.8469801865431499	0.9879164420385632	CMPK1
ENSG00000186790	-0.2650672569096844	0.08205317544428584	0.03090909090909122	0.28983807275517653	0.40706538592371533	0.8133074105513762	FOXE3
ENSG00000186564	-0.07016809252387783	0.6508355463685589	0.024545454545453982	0.5052057454658552	0.8933655673622386	0.8986896974173194	FOXD2
ENSG00000117834	-0.18358370446524186	0.23292029840514533	0.039545454545454994	0.12990490034428667	0.63748901880666	0.6777915608926635	SLC5A9
ENSG00000162374	-0.02663610695118179	0.8637301113279094	0.009545454545454746	0.7283486916767963	0.9646341889811317	0.9507642597286277	ELAVL4
ENSG00000123080	0.5917422817306305	2.3323012458934438e-05	-0.12090909090909108	0.0010800718191713353	0.003274924117433738	0.30091143762055994	CDKN2C
ENSG00000204006	-0.15250653136921838	0.32301172792453836	-0.0022727272727278702	0.966097234203303	0.7188413653520347	0.9947168800807399	C1orf185
ENSG00000123091	-0.10550268987108943	0.4955014950994294	0.020909090909091432	0.5812291063623163	0.8250680430685121	0.9183304775291543	RNF11
ENSG00000117859	-0.3452712572943259	0.021708420279015574	0.07772727272727487	0.4701792760411151	0.21203460920271638	0.8895749329604022	OSBPL9
ENSG00000134717	-0.09694941823022987	0.5312797143879306	0.00727272727272954	0.8912177632429092	0.843740639426073	0.9806077094056884	BTF3L4
ENSG00000157077	-0.1771174818665653	0.25007654290610604	0.04363636363636125	0.6053591159507357	0.6527875492397343	0.9253843584016123	ZFYVE9
ENSG00000134748	0.28749739064232827	0.058449872750464545	-0.04227272727272968	0.376757419575384	0.34670907959315767	0.8568082700683001	PRPF38A
ENSG00000116157	0.11981243521955501	0.43853880279696644	-0.042272727272728794	0.5650163156776256	0.7945941020638335	0.9139403163555141	GPX7
ENSG00000182183	-0.0037409603306164984	0.9807725163915386	0.004090909090908479	0.8691933165310195	0.9953465861638789	0.9756398984301626	FAM159A
ENSG00000162378	0.10897233324266588	0.48135026222818	0.025454545454547173	0.8123584211007038	0.8191448325217195	0.966613450420958	ZYG11B
ENSG00000203995	-0.18256075987199308	0.23557937356337422	0.019545454545454533	0.35719235371848523	0.6391852163834201	0.846535267683885	ZYG11A
ENSG00000116171	0.4301628977732785	0.0035633144414439475	-0.17090909090909356	0.06281383672265196	0.07608673366937246	0.5833378106645435	SCP2
ENSG00000174348	-0.28620292427225663	0.059644546253253834	0.04499999999999904	0.392184434590342	0.3498934076995693	0.8635831383677937	PODN
ENSG00000226754	0.04205442919623256	0.7863551292563428	-0.05363636363636326	0.42121601917576035	0.9404541584019711	0.8773209408535595	AL606760.1
ENSG00000143006	-0.15276860994320418	0.3221710088712869	0.034090909090908283	0.12879412371224477	0.7179717556765907	0.6780427292733414	DMRTB1
ENSG00000211452	0.07754974421541998	0.6168268825456029	0.0031818181818192848	0.9256211926349298	0.8812099497346917	0.9870293543820345	DIO1
ENSG00000116212	-0.12068036514999762	0.4352048727981662	0.01772727272727259	0.5185511929545285	0.7918229426094551	0.9004363413868107	LRRC42
ENSG00000116205	0.21613240278843004	0.15880397440680952	-0.07545454545454522	0.06130363018953391	0.5453585127740797	0.5781844798961306	TCEANC2
ENSG00000116221	0.48688756816767836	0.0008036717907137824	-0.24681818181818116	0.04415403595072449	0.030532569849801534	0.5500295521697064	MRPL37
ENSG00000198711	-0.017040052526385168	0.9125800239396435	0.0363636363636366	0.43974870471976846	0.9784133272364928	0.8813050085911596	SSBP3-AS1
ENSG00000162390	0.577809951584036	4.0072426239262065e-05	-0.1518181818181823	0.0625865458647927	0.004395945158447049	0.5827687283919584	ACOT11
ENSG00000162398	0.010585005146713443	0.9456315904963684	0.006818181818182278	0.815938425425475	0.986961151001502	0.9677242545488166	LEXM
ENSG00000143001	0.09106301676019257	0.5566142625242658	0.013181818181817295	0.7293098831500952	0.8550405685126828	0.9506756085444092	TMEM61
